vid_id,fps,vid_url,view,participants,file_name
DbGboHAeB7Q,25,https://www.youtube.com/watch?v=DbGboHAeB7Q,on,4,#657 - Extroverts In Isolation With Gemma Watts - The Daily Talk Show [DbGboHAeB7Q].mp4
8FcCOBjJPGM,30,https://www.youtube.com/watch?v=8FcCOBjJPGM,on,2,#874 - Little Lies - The Daily Talk Show [8FcCOBjJPGM].mp4
IKWW6pvmWmM,25,https://www.youtube.com/watch?v=IKWW6pvmWmM,off,2,#600 - Too Much Friction - The Daily Talk Show [IKWW6pvmWmM].mp4
iWrbppdS_Jk,25,https://www.youtube.com/watch?v=iWrbppdS_Jk,on,4,#712 - Brad Blanks - 24 Hour Live Stream - The Daily Talk Show [iWrbppdS_Jk].mp4
e5z0dNAUgPU,30,https://www.youtube.com/watch?v=e5z0dNAUgPU,off,4,#751 - Fad Fridays - The Daily Talk Show [e5z0dNAUgPU].mp4
3Mdma9ZxAZ4,25,https://www.youtube.com/watch?v=3Mdma9ZxAZ4,off,2,#363 - Mr. 97’s Hidden Talent - The Daily Talk Show [3Mdma9ZxAZ4].mp4
_YLmleujfRc,25,https://www.youtube.com/watch?v=_YLmleujfRc,off,3,#354 - MECCALAND & Testosterone With Gemma Watts - The Daily Talk Show [_YLmleujfRc].mp4
T61WAQDFSbY,25,https://www.youtube.com/watch?v=T61WAQDFSbY,off,2,#972 - 20 Questions For Humans - The Daily Talk Show [T61WAQDFSbY].mp4
g_tn_amgcZQ,25,https://www.youtube.com/watch?v=g_tn_amgcZQ,off,2,#380 - July One - The Daily Talk Show [g_tn_amgcZQ].mp4
YgABbBtZp8I,25,https://www.youtube.com/watch?v=YgABbBtZp8I,off,3,#289 - Mushroom Dealer Mason Taylor - The Daily Talk Show [YgABbBtZp8I].mp4
eD-CpDiMFg4,25,https://www.youtube.com/watch?v=eD-CpDiMFg4,off,3,#312 - TRIBE In NYC With Jules Lund - The Daily Talk Show [eD-CpDiMFg4].mp4
-w_wVvGtXBg,25,https://www.youtube.com/watch?v=-w_wVvGtXBg,on,6,"#722 - Amy, Bree, Grace & Gem - 24 Hour Live Stream - The Daily Talk Show [-w_wVvGtXBg].mp4"
Mbh7eJcqfcw,25,https://www.youtube.com/watch?v=Mbh7eJcqfcw,off,2,#329 - Not My Problem - The Daily Talk Show [Mbh7eJcqfcw].mp4
QmeJL6VEQrs,25,https://www.youtube.com/watch?v=QmeJL6VEQrs,off,3,#968 - Matt D'Avella Rates Australian Food - The Daily Talk Show [QmeJL6VEQrs].mp4
q2vIZlhH7aE,25,https://www.youtube.com/watch?v=q2vIZlhH7aE,on,4,#921 - Just A Bit Funny - The Daily Talk Show [q2vIZlhH7aE].mp4
fMY8J0GX6EE,25,https://www.youtube.com/watch?v=fMY8J0GX6EE,off,2,#945 - Jumpy Josh - The Daily Talk Show [fMY8J0GX6EE].mp4
urKnE9h-_IM,25,https://www.youtube.com/watch?v=urKnE9h-_IM,on,4,#934 - Guess My SMS - The Daily Talk Show [urKnE9h-_IM].mp4
gUUkKwN0_v0,25,https://www.youtube.com/watch?v=gUUkKwN0_v0,off,3,#541 - Diversifying Revenue With Ryan Jon - The Daily Talk Show [gUUkKwN0_v0].mp4
2o69TB7Td4Q,30,https://www.youtube.com/watch?v=2o69TB7Td4Q,on,2,#919 - Fashionable Merch - The Daily Talk Show [2o69TB7Td4Q].mp4
MeYBGysyntg,25,https://www.youtube.com/watch?v=MeYBGysyntg,off,4,"#469 - Billy Carts, Siblings & Balanced Eating - The Daily Talk Show [MeYBGysyntg].mp4"
lBxVJddSKJ0,25,https://www.youtube.com/watch?v=lBxVJddSKJ0,off,5,#752 - Producer Jess' Punch On - The Daily Talk Show [lBxVJddSKJ0].mp4
ocGjkN170TM,25,https://www.youtube.com/watch?v=ocGjkN170TM,off,3,#340 - The Big Arrival - The Daily Talk Show [ocGjkN170TM].mp4
rhu71JcogcI,25,https://www.youtube.com/watch?v=rhu71JcogcI,off,2,#275 - Chased By Debt Collectors - The Daily Talk Show [rhu71JcogcI].mp4
QSbAbdm3NE8,25,https://www.youtube.com/watch?v=QSbAbdm3NE8,on,4,#850 - Half A Cup Of Oil - The Daily Talk Show [QSbAbdm3NE8].mp4
eYIhbcC4mJc,25,https://www.youtube.com/watch?v=eYIhbcC4mJc,mix,6,#802 - Sore Hamstrings & The First Condoms - The Daily Talk Show [eYIhbcC4mJc].mp4
2sPi7az_SpM,25,https://www.youtube.com/watch?v=2sPi7az_SpM,off,2,#468 - Winning Big - The Daily Talk Show [2sPi7az_SpM].mp4
XbdsPrKGTXw,25,https://www.youtube.com/watch?v=XbdsPrKGTXw,off,3,"#780 - Optics, Almonds & Asthma with Toni Lodge - The Daily Talk Show [XbdsPrKGTXw].mp4"
0qE5--0RWBA,25,https://www.youtube.com/watch?v=0qE5--0RWBA,off,2,#606 - The Most Expensive Ice-Cream - The Daily Talk Show [0qE5--0RWBA].mp4
AFlxMK5dv8s,25,https://www.youtube.com/watch?v=AFlxMK5dv8s,off,2,#623 - Deported - The Daily Talk Show [AFlxMK5dv8s].mp4
2TdNfvi7i8g,25,https://www.youtube.com/watch?v=2TdNfvi7i8g,mix,3,#785 - Rami Ykmour On Building RASHAYS - The Daily Talk Show [2TdNfvi7i8g].mp4
EmfmTM0jLiY,25,https://www.youtube.com/watch?v=EmfmTM0jLiY,mix,5,#743 - World Burger Day - The Daily Talk Show [EmfmTM0jLiY].mp4
UKopQBHTTDk,25,https://www.youtube.com/watch?v=UKopQBHTTDk,off,3,#453 - Yay O'Clock With Sarah Holloway - The Daily Talk Show [UKopQBHTTDk].mp4
DENOdH8JjH0,25,https://www.youtube.com/watch?v=DENOdH8JjH0,mix,3,#783 - Bree Tomasel On Anxiety & Happiness In Radio - The Daily Talk Show [DENOdH8JjH0].mp4
t9eNzTdIHQw,25,https://www.youtube.com/watch?v=t9eNzTdIHQw,on,4,#725 - Josh Piterman & Brad Blanks - 24 Hour Live Stream - The Daily Talk Show [t9eNzTdIHQw].mp4
WoeZDg75viU,25,https://www.youtube.com/watch?v=WoeZDg75viU,off,3,#558 - Jeremy Carne On Being In Love With The Process - The Daily Talk Show [WoeZDg75viU].mp4
Tft6YuwmYIo,25,https://www.youtube.com/watch?v=Tft6YuwmYIo,off,2,#580 - McVeggie & The Mean Man - The Daily Talk Show [Tft6YuwmYIo].mp4
4BZpGpnsrWs,25,https://www.youtube.com/watch?v=4BZpGpnsrWs,off,2,#569 - Leaning Into Quality Adventures - The Daily Talk Show [4BZpGpnsrWs].mp4
FCG4LJImvDo,30,https://www.youtube.com/watch?v=FCG4LJImvDo,on,25,#643 - Virtual Drinks - The Daily Talk Show [FCG4LJImvDo].mp4
oAz7k9Iw1Rs,25,https://www.youtube.com/watch?v=oAz7k9Iw1Rs,off,2,#408 - Mr. Mess - The Daily Talk Show [oAz7k9Iw1Rs].mp4
Liqy4AT5zQo,25,https://www.youtube.com/watch?v=Liqy4AT5zQo,off,3,#711 - Best Of 700 Episodes： Day 2 - The Daily Talk Show [Liqy4AT5zQo].mp4
goxNrrzOQmE,25,https://www.youtube.com/watch?v=goxNrrzOQmE,off,2,#986 - Lying - The Daily Talk Show [goxNrrzOQmE].mp4
rUTx9cZR49Q,30,https://www.youtube.com/watch?v=rUTx9cZR49Q,on,2,#924 - Problem-Solving & Christmas Anxiety - The Daily Talk Show [rUTx9cZR49Q].mp4
Q_b5vHpXnek,25,https://www.youtube.com/watch?v=Q_b5vHpXnek,off,2,#368 - Innies and Outies - The Daily Talk Show [Q_b5vHpXnek].mp4
Mdfbe1ijVDA,30,https://www.youtube.com/watch?v=Mdfbe1ijVDA,on,2,#860 - Systems & Content Manipulation - The Daily Talk Show [Mdfbe1ijVDA].mp4
-WJrzBWO6HA,25,https://www.youtube.com/watch?v=-WJrzBWO6HA,off,2,#262 - Our 1 Year Anniversary - The Daily Talk Show [-WJrzBWO6HA].mp4
FY7LyybXX74,25,https://www.youtube.com/watch?v=FY7LyybXX74,on,3,#881 - Daniel Flynn On Thankyou's No Small Plan - The Daily Talk Show [FY7LyybXX74].mp4
kQhLdlvEMGE,25,https://www.youtube.com/watch?v=kQhLdlvEMGE,off,2,#305 - Sleepovers And Wet Ones - The Daily Talk Show [kQhLdlvEMGE].mp4
Q-93whUOn20,30,https://www.youtube.com/watch?v=Q-93whUOn20,off,4,#745 - Dating Profiles & A Lost Laptop - The Daily Talk Show [Q-93whUOn20].mp4
nL5D8EDvca8,25,https://www.youtube.com/watch?v=nL5D8EDvca8,off,2,#443 - The Perfect Day - The Daily Talk Show [nL5D8EDvca8].mp4
62GzwWRLozk,25,https://www.youtube.com/watch?v=62GzwWRLozk,off,2,#492 - The Library Guy - The Daily Talk Show [62GzwWRLozk].mp4
NBzv0BrNsPA,25,https://www.youtube.com/watch?v=NBzv0BrNsPA,off,3,#324 - Citizen's Arrest With Peter Shepherd - The Daily Talk Show [NBzv0BrNsPA].mp4
SmpeWEZnFHs,30,https://www.youtube.com/watch?v=SmpeWEZnFHs,on,2,#910 - Haircuts & Dressing GB - The Daily Talk Show [SmpeWEZnFHs].mp4
Nx6xFJr8s3k,25,https://www.youtube.com/watch?v=Nx6xFJr8s3k,off,2,#940 - Disciplining Kids - The Daily Talk Show [Nx6xFJr8s3k].mp4
8tHFqX8gbxM,30,https://www.youtube.com/watch?v=8tHFqX8gbxM,off,4,"#744 - Comms, Culture & Specialising - The Daily Talk Show [8tHFqX8gbxM].mp4"
Bjlhwdcb8io,30,https://www.youtube.com/watch?v=Bjlhwdcb8io,on,2,#880 - Not Going Anywhere - The Daily Talk Show [Bjlhwdcb8io].mp4
gmyYeH3I548,25,https://www.youtube.com/watch?v=gmyYeH3I548,on,4,#679 - DJ Precious - The Daily Talk Show [gmyYeH3I548].mp4
r5Pklvv1GiU,25,https://www.youtube.com/watch?v=r5Pklvv1GiU,off,3,"#602 - Pause Fest, Melbourne Bounce & YouTube With Cam Shand - The Daily Talk Show [r5Pklvv1GiU].mp4"
2TlKj7aMuMg,25,https://www.youtube.com/watch?v=2TlKj7aMuMg,mix,,#579 - Aussie Bushfire Relief With Ryan Shelton (Live Show) - The Daily Talk Show [2TlKj7aMuMg].mp4
CZ51kbhfClc,25,https://www.youtube.com/watch?v=CZ51kbhfClc,off,2,#551 - Send Us Cash In The Mail - The Daily Talk Show [CZ51kbhfClc].mp4
l9AakvSJJt0,25,https://www.youtube.com/watch?v=l9AakvSJJt0,off,4,#513 - White Girl Wasted With Tully Smyth - The Daily Talk Show [l9AakvSJJt0].mp4
eM8B-RygUG4,30,https://www.youtube.com/watch?v=eM8B-RygUG4,on,2,#854 - Candle Insurance - The Daily Talk Show [eM8B-RygUG4].mp4
LocYggx9AXg,25,https://www.youtube.com/watch?v=LocYggx9AXg,off,2,#485 - Going Vegetarian - The Daily Talk Show [LocYggx9AXg].mp4
knqAk9esid8,25,https://www.youtube.com/watch?v=knqAk9esid8,on,3,#663 - Smutty - The Daily Talk Show [knqAk9esid8].mp4
KHUm1g5jK3w,25,https://www.youtube.com/watch?v=KHUm1g5jK3w,off,3,#601 - Angelo Giuffrida On Building VentraIP - The Daily Talk Show [KHUm1g5jK3w].mp4
cJyUYGTR8pc,30,https://www.youtube.com/watch?v=cJyUYGTR8pc,off,2,#936 - Our Last Show Of 2020 - The Daily Talk Show [cJyUYGTR8pc].mp4
UDj70Bn7p_s,25,https://www.youtube.com/watch?v=UDj70Bn7p_s,off,2,"#343 - Oft, That's Awkward - The Daily Talk Show [UDj70Bn7p_s].mp4"
gsVhQcmYkgU,25,https://www.youtube.com/watch?v=gsVhQcmYkgU,off,2,"#933 - Body Sponges, Leap Years & Exercise Bikes - The Daily Talk Show [gsVhQcmYkgU].mp4"
Wtb3zkpA-BY,30,https://www.youtube.com/watch?v=Wtb3zkpA-BY,on,2,#883 - Relationships & Travel - The Daily Talk Show [Wtb3zkpA-BY].mp4
-IR4z8cHxic,25,https://www.youtube.com/watch?v=-IR4z8cHxic,on,3,#667 - Dating Coach D'Avella - The Daily Talk Show [-IR4z8cHxic].mp4
p4HVtgJkI6Y,25,https://www.youtube.com/watch?v=p4HVtgJkI6Y,on,2,#898 - Podcast Interviews - The Daily Talk Show [p4HVtgJkI6Y].mp4
Xgnv6edHy3E,25,https://www.youtube.com/watch?v=Xgnv6edHy3E,off,3,"#497 - Will Connolly, Egg Boy - The Daily Talk Show [Xgnv6edHy3E].mp4"
Y-7XZxcyNQI,25,https://www.youtube.com/watch?v=Y-7XZxcyNQI,on,4,#653 - Keegan Bakker On Supporting Local Businesses With Isomates - The Daily Talk Show [Y-7XZxcyNQI].mp4
xgebTlbGaZ8,30,https://www.youtube.com/watch?v=xgebTlbGaZ8,on,4,#690 - Not Grammatically Correct - The Daily Talk Show [xgebTlbGaZ8].mp4
Nm3t6f8iRFM,25,https://www.youtube.com/watch?v=Nm3t6f8iRFM,on,6,#801 - Spending Sprees & Carnivals - The Daily Talk Show [Nm3t6f8iRFM].mp4
Hve4zHZi1QY,25,https://www.youtube.com/watch?v=Hve4zHZi1QY,off,2,#285 - The Buck Stops Here - The Daily Talk Show [Hve4zHZi1QY].mp4
hiKIBN5MY7E,25,https://www.youtube.com/watch?v=hiKIBN5MY7E,off,2,#411 - Bleaching Organised - The Daily Talk Show [hiKIBN5MY7E].mp4
Ha7J37kuyTM,25,https://www.youtube.com/watch?v=Ha7J37kuyTM,off,2,#787 - Banned From The Olympics With Ryan Jon - The Daily Talk Show [Ha7J37kuyTM].mp4
_vBvkZnJQds,25,https://www.youtube.com/watch?v=_vBvkZnJQds,off,2,#403 - Tommy's Stripper Box - The Daily Talk Show [_vBvkZnJQds].mp4
GkEl7LBVp7k,25,https://www.youtube.com/watch?v=GkEl7LBVp7k,off,2,#362 - The Comprehensive Bra Guide - The Daily Talk Show [GkEl7LBVp7k].mp4
1Lh8OJWKKxE,30,https://www.youtube.com/watch?v=1Lh8OJWKKxE,on,2,#807 - An Uber Eats Disaster - The Daily Talk Show [1Lh8OJWKKxE].mp4
u6Q660F1VOY,25,https://www.youtube.com/watch?v=u6Q660F1VOY,off,2,#360 - Tommy's Old Radio Studio Not In 360° Video - The Daily Talk Show [u6Q660F1VOY].mp4
Ga1VQ-H7-AM,25,https://www.youtube.com/watch?v=Ga1VQ-H7-AM,mix,3,#287 - The Art Of Being Dirty With Matt D'Avella - The Daily Talk Show [Ga1VQ-H7-AM].mp4
vGW9Ccnq6Rw,30,https://www.youtube.com/watch?v=vGW9Ccnq6Rw,on,4,"#739 - Wills, Stacks & Consumption - The Daily Talk Show [vGW9Ccnq6Rw].mp4"
EjTEY2EKAoU,25,https://www.youtube.com/watch?v=EjTEY2EKAoU,off,4,"#525 - Adam & Symon On Gogglebox, Subway & The Genius Bar - The Daily Talk Show [EjTEY2EKAoU].mp4"
sthAjgw37Tk,30,https://www.youtube.com/watch?v=sthAjgw37Tk,on,2,#806 - What Breed Are You？ - The Daily Talk Show [sthAjgw37Tk].mp4
lRMh-q6pfO0,25,https://www.youtube.com/watch?v=lRMh-q6pfO0,off,2,#270 - Hand Games To Get Girls - The Daily Talk Show [lRMh-q6pfO0].mp4
YSmAxdqPmEE,25,https://www.youtube.com/watch?v=YSmAxdqPmEE,off,3,"#314 - Scooter Derek, This Is Your Life - The Daily Talk Show [YSmAxdqPmEE].mp4"
lKXhSvuHqr0,25,https://www.youtube.com/watch?v=lKXhSvuHqr0,off,3,"#575 - Ahron Young, Ticker TV - The Daily Talk Show [lKXhSvuHqr0].mp4"
vNeBQtlemfQ,25,https://www.youtube.com/watch?v=vNeBQtlemfQ,off,4,#392 - Scooter Derek Panning For Gold - The Daily Talk Show [vNeBQtlemfQ].mp4
VTl9xpkmmEA,25,https://www.youtube.com/watch?v=VTl9xpkmmEA,off,2,#1002 - Money Money Money - The Daily Talk Show [VTl9xpkmmEA].mp4
aU0n7m8an6E,30,https://www.youtube.com/watch?v=aU0n7m8an6E,on,2,#903 - Secret Service Secrets - The Daily Talk Show [aU0n7m8an6E].mp4
ktNPxMTx584,25,https://www.youtube.com/watch?v=ktNPxMTx584,off,3,#456 - Live From Sydney - The Daily Talk Show [ktNPxMTx584].mp4
DBEBDxn2sSI,25,https://www.youtube.com/watch?v=DBEBDxn2sSI,off,2,#405 - The Bullsh＊t Tax - The Daily Talk Show [DBEBDxn2sSI].mp4
zb9e-I9sfko,25,https://www.youtube.com/watch?v=zb9e-I9sfko,off,3,#519 - Brooks Atwood On Design Perfectionism & Collaboration - The Daily Talk Show [zb9e-I9sfko].mp4
1h1SI3SmxC0,25,https://www.youtube.com/watch?v=1h1SI3SmxC0,off,3,"#634 - Alcohol Trends, Admin, & Hiking With Alex Ward - The Daily Talk Show [1h1SI3SmxC0].mp4"
DQ7fLG5NWis,25,https://www.youtube.com/watch?v=DQ7fLG5NWis,off,2,#387 - Picked Up By A Stranger - The Daily Talk Show [DQ7fLG5NWis].mp4
8lkHiflpKmw,30,https://www.youtube.com/watch?v=8lkHiflpKmw,on,2,#810 - Projecting Emotional States - The Daily Talk Show [8lkHiflpKmw].mp4
Z3KOUg1YvNI,25,https://www.youtube.com/watch?v=Z3KOUg1YvNI,off,2,#257 - Josh's Breakdown - The Daily Talk Show [Z3KOUg1YvNI].mp4
JqEwSJPio00,25,https://www.youtube.com/watch?v=JqEwSJPio00,off,2,#296 - The Worst Three Way - The Daily Talk Show [JqEwSJPio00].mp4
M2Fe8AjMo7o,25,https://www.youtube.com/watch?v=M2Fe8AjMo7o,off,2,"#358 - Riddles, Tabs & Cupcakes - The Daily Talk Show [M2Fe8AjMo7o].mp4"
Oi0XfYXDuKo,30,https://www.youtube.com/watch?v=Oi0XfYXDuKo,on,4,"#733 - Fights, Facial Hair & Tongue Scrapers - The Daily Talk Show [Oi0XfYXDuKo].mp4"
aUnBp-obBPs,25,https://www.youtube.com/watch?v=aUnBp-obBPs,on,4,#920 - A Dead Car Battery - The Daily Talk Show [aUnBp-obBPs].mp4
WIwRuqFAacU,25,https://www.youtube.com/watch?v=WIwRuqFAacU,off,2,#493 - The Ultimate Date Night - The Daily Talk Show [WIwRuqFAacU].mp4
W4UP_aMN_CQ,25,https://www.youtube.com/watch?v=W4UP_aMN_CQ,off,3,#370 - Sneaking Up On Your Future With Dan Debuf - The Daily Talk Show [W4UP_aMN_CQ].mp4
tNBws0XI2Y4,25,https://www.youtube.com/watch?v=tNBws0XI2Y4,off,2,#334 - Two Big Announcements - The Daily Talk Show [tNBws0XI2Y4].mp4
u2OFjq9cMdg,25,https://www.youtube.com/watch?v=u2OFjq9cMdg,off,4,#499 - Craig Bruce & Jay Mueller On Understanding Your Audience & Team - The Daily Talk Show [u2OFjq9cMdg].mp4
Ez-LZf1IPGM,30,https://www.youtube.com/watch?v=Ez-LZf1IPGM,mix,,#1000 - Episode 1000! (PART 2) -  The Daily Talk Show [Ez-LZf1IPGM].mp4
SQTD9n8fxA0,25,https://www.youtube.com/watch?v=SQTD9n8fxA0,off,3,"#635 - Dave Lee Down Under On YouTube, Disney & Blu-ray - The Daily Talk Show [SQTD9n8fxA0].mp4"
HjsIFQepjX0,30,https://www.youtube.com/watch?v=HjsIFQepjX0,off,2,#769 - Ants In The Kitchen - The Daily Talk Show [HjsIFQepjX0].mp4
nIzc9a0dprg,25,https://www.youtube.com/watch?v=nIzc9a0dprg,off,2,#333 - Breaking Wooden Spoons - The Daily Talk Show [nIzc9a0dprg].mp4
05WKsqs_AL8,25,https://www.youtube.com/watch?v=05WKsqs_AL8,mix,,#1000 - Crystal Andrews - 1000 Minute Live Stream - The Daily Talk Show [05WKsqs_AL8].mp4
W5Gzjti62Hg,25,https://www.youtube.com/watch?v=W5Gzjti62Hg,on,4,#858 - Our Biggest Mistakes - The Daily Talk Show [W5Gzjti62Hg].mp4
Ru4XtrGeruc,25,https://www.youtube.com/watch?v=Ru4XtrGeruc,off,2,#521 - Zach Sang On The Future Of Radio - The Daily Talk Show [Ru4XtrGeruc].mp4
dvqLVlyfgAU,25,https://www.youtube.com/watch?v=dvqLVlyfgAU,off,5,#754 - Code Kylie - The Daily Talk Show [dvqLVlyfgAU].mp4
IdDTbmdjrQE,25,https://www.youtube.com/watch?v=IdDTbmdjrQE,off,3,"#596 - Victoria Devine, She's On The Money - The Daily Talk Show [IdDTbmdjrQE].mp4"
pB6WLxnHRwE,25,https://www.youtube.com/watch?v=pB6WLxnHRwE,on,4,#865 - Off His Game - The Daily Talk Show [pB6WLxnHRwE].mp4
wzpCaKpcNyU,25,https://www.youtube.com/watch?v=wzpCaKpcNyU,off,2,#996 - Lacking In Soft Skills - The Daily Talk Show [wzpCaKpcNyU].mp4
pDMsWyWU24M,30,https://www.youtube.com/watch?v=pDMsWyWU24M,on,2,#853 - Self-Defence & Status - The Daily Talk Show [pDMsWyWU24M].mp4
yqt9akGgvfE,25,https://www.youtube.com/watch?v=yqt9akGgvfE,off,2,#1013 - Some Unanswered Questions - The Daily Talk Show [yqt9akGgvfE].mp4
_HplLpMoxfA,25,https://www.youtube.com/watch?v=_HplLpMoxfA,off,4,#427 - Beating The T&Cs - The Daily Talk Show [_HplLpMoxfA].mp4
BEWLIlAw_4I,25,https://www.youtube.com/watch?v=BEWLIlAw_4I,on,4,#851 - Jandals & Screenplays - The Daily Talk Show [BEWLIlAw_4I].mp4
lgkLqn7u_y4,30,https://www.youtube.com/watch?v=lgkLqn7u_y4,on,2,#811 - A Life Outside Of Work - The Daily Talk Show [lgkLqn7u_y4].mp4
pF2V2nsobns,25,https://www.youtube.com/watch?v=pF2V2nsobns,on,4,#872 - Sharing A Line - The Daily Talk Show [pF2V2nsobns].mp4
IGasV2p9_Uc,25,https://www.youtube.com/watch?v=IGasV2p9_Uc,off,4,#431 - Deodorant Dust In Geelong - The Daily Talk Show [IGasV2p9_Uc].mp4
O6jwzyDfTD8,25,https://www.youtube.com/watch?v=O6jwzyDfTD8,off,3,#532 - Pistons & Pokémon With Scooter Derek - The Daily Talk Show [O6jwzyDfTD8].mp4
YxOqNULV2M0,25,https://www.youtube.com/watch?v=YxOqNULV2M0,off,2,#583 - Spirituality & Horoscopes - The Daily Talk Show [YxOqNULV2M0].mp4
ezgnR8eXqDM,30,https://www.youtube.com/watch?v=ezgnR8eXqDM,on,2,#915 - Our Housemates - The Daily Talk Show [ezgnR8eXqDM].mp4
adcNLTTQ6zA,30,https://www.youtube.com/watch?v=adcNLTTQ6zA,on,2,#848 - How To Make A Podcast - The Daily Talk Show [adcNLTTQ6zA].mp4
dNbztJhoh88,30,https://www.youtube.com/watch?v=dNbztJhoh88,on,4,#649 - Michael Bungay Stanier On Self-Management - The Daily Talk Show [dNbztJhoh88].mp4
BC1d8zh6h9w,25,https://www.youtube.com/watch?v=BC1d8zh6h9w,off,3,#457 - Richard Wilkins On Fatherhood & Pioneering Television - The Daily Talk Show [BC1d8zh6h9w].mp4
Qp7xASOK5ws,25,https://www.youtube.com/watch?v=Qp7xASOK5ws,on,4,"#705 - Friendships, Narratives & Ghosting - The Daily Talk Show [Qp7xASOK5ws].mp4"
niq_z9J8998,25,https://www.youtube.com/watch?v=niq_z9J8998,on,3,"#656 - Penis Pumps, Nudes & A Catfish Update - The Daily Talk Show [niq_z9J8998].mp4"
R1ViRfMcVbk,25,https://www.youtube.com/watch?v=R1ViRfMcVbk,mix,3,#788 - Ryan Shelton On Feedback & Creating Short Film LOOPHOLE - The Daily Talk Show [R1ViRfMcVbk].mp4
SgP-TEkPZEo,25,https://www.youtube.com/watch?v=SgP-TEkPZEo,off,2,#342 - The Gronk Formula - The Daily Talk Show [SgP-TEkPZEo].mp4
6Gfw3yERqoc,25,https://www.youtube.com/watch?v=6Gfw3yERqoc,off,2,#995 - Caramilk In An Air Fryer - The Daily Talk Show [6Gfw3yERqoc].mp4
jSAwVMTfJfs,25,https://www.youtube.com/watch?v=jSAwVMTfJfs,off,2,#264 - Camels Are Misunderstood - The Daily Talk Show [jSAwVMTfJfs].mp4
YgO-_UpofT0,25,https://www.youtube.com/watch?v=YgO-_UpofT0,off,2,#449 - Gronk Cards - The Daily Talk Show [YgO-_UpofT0].mp4
CvzPk6I9FIw,25,https://www.youtube.com/watch?v=CvzPk6I9FIw,on,3,#669 - Annoying Housemates - The Daily Talk Show [CvzPk6I9FIw].mp4
tET8rKTblBk,25,https://www.youtube.com/watch?v=tET8rKTblBk,off,2,#975 - Rain Facts & The Royal Family Fallout - The Daily Talk Show [tET8rKTblBk].mp4
s7pG480YnN4,30,https://www.youtube.com/watch?v=s7pG480YnN4,off,2,#777 - Scared - The Daily Talk Show [s7pG480YnN4].mp4
jAiZIdBZx5E,25,https://www.youtube.com/watch?v=jAiZIdBZx5E,off,3,#609 - Quad Lock's Rob Ward On Trust And Learning - The Daily Talk Show [jAiZIdBZx5E].mp4
TWyGz2kOOTo,25,https://www.youtube.com/watch?v=TWyGz2kOOTo,off,2,"#371 - Coffee, Dark Chocolate And Morning Routines - The Daily Talk Show [TWyGz2kOOTo].mp4"
eaLqEExTsUk,25,https://www.youtube.com/watch?v=eaLqEExTsUk,off,3,#384 - TV Ain't Cool With Jules Lund - The Daily Talk Show [eaLqEExTsUk].mp4
p2x6wl40cl0,25,https://www.youtube.com/watch?v=p2x6wl40cl0,off,2,#313 - Loose Lips Sinks Ships - The Daily Talk Show [p2x6wl40cl0].mp4
